timestamps,open,high,low,close,volume,amount
2015-08-20 05:00:00,1134.67,1136.31,1133.69,1135.88,998,1133608.2400000002
2015-08-20 06:00:00,1135.83,1139.36,1135.62,1138.01,1476,1679702.76
2015-08-20 07:00:00,1138.06,1138.76,1137.58,1138.24,628,714814.72
2015-08-20 08:00:00,1138.34,1142.0,1138.2,1140.52,1786,2036968.72
2015-08-20 09:00:00,1140.57,1141.14,1137.64,1138.76,2196,2500716.96
2015-08-20 10:00:00,1138.82,1138.94,1137.15,1137.9,1777,2022048.3
2015-08-20 11:00:00,1137.95,1138.12,1135.97,1137.43,1588,1806238.84
2015-08-20 12:00:00,1137.46,1139.41,1137.05,1138.18,1689,1922386.02
2015-08-20 13:00:00,1138.15,1139.94,1138.12,1138.95,936,1066057.2
2015-08-20 14:00:00,1138.93,1139.19,1137.54,1137.88,1071,1218669.4800000002
2015-08-20 15:00:00,1137.93,1143.82,1137.86,1141.1,3525,4022377.5
2015-08-20 16:00:00,1141.15,1147.61,1140.67,1147.29,4831,5542557.99
2015-08-20 17:00:00,1147.25,1151.61,1144.75,1149.07,5183,5955629.81
2015-08-20 18:00:00,1149.12,1150.49,1148.38,1149.24,2136,2454776.64
2015-08-20 19:00:00,1149.31,1153.87,1149.14,1152.38,2610,3007711.8000000003
2015-08-20 20:00:00,1152.45,1153.8,1152.28,1152.76,1797,2071509.72
2015-08-20 21:00:00,1152.81,1153.91,1152.01,1152.86,1072,1235865.92
2015-08-20 22:00:00,1152.91,1153.52,1149.65,1152.07,1471,1694694.97
2015-08-20 23:00:00,1151.97,1153.08,1151.7,1151.9,695,800570.5000000001
2015-08-21 01:00:00,1153.82,1155.01,1153.57,1154.73,548,632792.04
2015-08-21 02:00:00,1154.76,1155.61,1154.55,1155.61,377,435664.97
2015-08-21 03:00:00,1155.52,1155.52,1153.26,1154.02,830,957836.6
2015-08-21 04:00:00,1154.04,1161.13,1153.43,1158.58,3358,3890511.64
2015-08-21 05:00:00,1158.63,1165.1,1158.3,1163.04,2468,2870382.72
2015-08-21 06:00:00,1163.14,1168.19,1162.75,1162.75,2084,2423171.0
2015-08-21 07:00:00,1162.76,1164.38,1162.74,1163.84,1017,1183625.28
2015-08-21 08:00:00,1163.86,1165.45,1163.44,1164.6,1318,1534942.7999999998
2015-08-21 09:00:00,1164.67,1165.34,1157.03,1158.43,2996,3470656.2800000003
2015-08-21 10:00:00,1158.44,1159.32,1152.48,1153.51,3152,3635863.52
2015-08-21 11:00:00,1153.56,1153.56,1150.03,1151.25,2343,2697378.75
2015-08-21 12:00:00,1151.33,1151.6,1148.82,1151.04,1903,2190429.12
2015-08-21 13:00:00,1151.03,1155.11,1150.43,1155.06,1916,2213094.96
2015-08-21 14:00:00,1155.03,1155.97,1152.72,1153.35,1869,2155611.15
2015-08-21 15:00:00,1153.34,1157.01,1153.11,1155.42,3246,3750493.32
2015-08-21 16:00:00,1155.33,1159.14,1155.29,1156.08,4782,5528374.56
2015-08-21 17:00:00,1156.17,1156.55,1149.1,1153.45,6087,7021050.15
2015-08-21 18:00:00,1153.35,1161.55,1153.33,1160.37,5702,6616429.739999999
2015-08-21 19:00:00,1160.33,1160.58,1157.97,1159.76,2633,3053648.08
2015-08-21 20:00:00,1159.8,1160.61,1156.51,1157.2,2573,2977475.6
2015-08-21 21:00:00,1157.22,1159.1,1156.7,1158.27,1746,2022339.42
2015-08-21 22:00:00,1158.32,1159.85,1158.0,1159.56,1589,1842540.84
2015-08-21 23:00:00,1159.51,1160.8,1158.62,1160.4,632,733372.8
2015-08-24 01:00:00,1164.42,1165.22,1162.62,1163.23,1081,1257451.63
2015-08-24 02:00:00,1163.21,1163.23,1160.34,1162.92,1021,1187341.32
2015-08-24 03:00:00,1162.88,1162.93,1158.65,1160.07,1446,1677461.22
2015-08-24 04:00:00,1160.03,1164.33,1155.82,1159.78,4759,5519393.02
2015-08-24 05:00:00,1159.68,1163.9,1159.36,1163.05,2685,3122789.25
2015-08-24 06:00:00,1163.09,1163.13,1155.36,1159.15,2650,3071747.5000000005
2015-08-24 07:00:00,1159.18,1159.51,1156.7,1158.79,1227,1421835.3299999998
2015-08-24 08:00:00,1158.76,1160.43,1155.26,1156.86,2291,2650366.26
2015-08-24 09:00:00,1156.81,1157.01,1152.2,1154.74,3301,3811796.74
2015-08-24 10:00:00,1154.7,1160.0,1154.24,1158.34,3543,4103998.62
2015-08-24 11:00:00,1158.37,1159.11,1154.95,1155.04,2739,3163654.56
2015-08-24 12:00:00,1155.09,1156.24,1153.34,1156.24,2334,2698664.16
2015-08-24 13:00:00,1156.21,1156.8,1154.03,1154.71,2538,2930653.98
2015-08-24 14:00:00,1154.76,1158.93,1153.46,1157.01,4176,4831673.76
2015-08-24 15:00:00,1156.99,1162.74,1156.72,1157.02,6667,7713852.34
2015-08-24 16:00:00,1157.05,1170.03,1154.32,1165.73,15147,17657312.31
2015-08-24 17:00:00,1165.83,1166.09,1154.86,1158.47,10056,11649574.32
2015-08-24 18:00:00,1158.46,1162.84,1155.03,1156.87,7420,8583975.399999999
2015-08-24 19:00:00,1156.92,1159.91,1154.06,1155.6,5314,6140858.399999999
2015-08-24 20:00:00,1155.55,1156.23,1152.78,1154.9,3900,4504110.0
2015-08-24 21:00:00,1154.85,1155.56,1145.38,1154.14,3876,4473446.640000001
2015-08-24 22:00:00,1154.19,1157.07,1152.26,1153.35,2376,2740359.6
2015-08-24 23:00:00,1153.4,1155.16,1152.9,1154.96,753,869684.88
2015-08-25 01:00:00,1153.72,1154.15,1150.72,1151.59,589,678286.51
2015-08-25 02:00:00,1151.54,1155.03,1151.53,1153.53,863,995496.39
2015-08-25 03:00:00,1153.59,1155.37,1152.93,1153.09,1656,1909517.04
2015-08-25 04:00:00,1153.08,1156.33,1151.18,1155.16,2906,3356894.9600000004
2015-08-25 05:00:00,1155.26,1156.53,1153.26,1153.4,1514,1746247.6
2015-08-25 06:00:00,1153.43,1155.11,1153.38,1154.61,865,998737.65
2015-08-25 07:00:00,1154.66,1154.97,1153.85,1153.97,905,1044342.85
2015-08-25 08:00:00,1153.95,1154.22,1151.45,1153.52,1658,1912536.16
2015-08-25 09:00:00,1153.57,1154.42,1145.69,1149.82,4525,5202935.5
2015-08-25 10:00:00,1149.78,1150.1,1147.26,1149.32,3273,3761724.36
2015-08-25 11:00:00,1149.31,1150.37,1147.41,1148.85,2806,3223673.1
2015-08-25 12:00:00,1148.91,1151.47,1147.38,1150.57,2369,2725700.33
2015-08-25 13:00:00,1150.63,1151.08,1144.09,1147.97,3549,4074145.53
2015-08-25 14:00:00,1147.93,1150.44,1147.09,1148.07,3013,3459134.91
2015-08-25 15:00:00,1148.01,1152.55,1147.6,1151.34,4212,4849444.08
2015-08-25 16:00:00,1151.43,1152.65,1139.98,1142.08,8356,9543220.48
2015-08-25 17:00:00,1142.13,1142.6,1134.47,1135.85,9745,11068858.25
2015-08-25 18:00:00,1135.78,1137.8,1134.62,1136.7,5041,5730104.7
2015-08-25 19:00:00,1136.78,1138.06,1135.68,1137.5,2526,2873325.0
2015-08-25 20:00:00,1137.53,1140.91,1136.72,1138.76,2940,3347954.4
2015-08-25 21:00:00,1138.72,1140.52,1138.17,1139.2,1879,2140556.8000000003
2015-08-25 22:00:00,1139.22,1141.09,1138.65,1139.31,1737,1978981.47
2015-08-25 23:00:00,1139.3,1140.95,1139.24,1140.32,621,708138.72
2015-08-26 01:00:00,1140.28,1144.31,1139.92,1143.26,766,875737.16
2015-08-26 02:00:00,1143.2,1146.32,1142.3,1146.04,779,892765.1599999999
2015-08-26 03:00:00,1146.05,1146.19,1142.87,1143.47,2006,2293800.82
2015-08-26 04:00:00,1143.52,1143.57,1136.17,1137.17,3527,4010798.59
2015-08-26 05:00:00,1137.2,1138.64,1134.47,1137.22,1527,1736534.94
2015-08-26 06:00:00,1137.23,1137.78,1136.99,1137.32,885,1006528.2
2015-08-26 07:00:00,1137.38,1137.54,1133.67,1134.26,1339,1518774.14
2015-08-26 08:00:00,1134.31,1136.66,1133.24,1136.5,2314,2629861.0
2015-08-26 09:00:00,1136.51,1139.6,1135.18,1136.36,3200,3636352.0
2015-08-26 10:00:00,1136.38,1138.74,1136.28,1137.94,2587,2943850.7800000003
2015-08-26 11:00:00,1137.92,1138.57,1135.45,1138.03,2794,3179655.82
2015-08-26 12:00:00,1138.07,1138.12,1132.7,1134.06,2399,2720609.94
2015-08-26 13:00:00,1134.1,1135.43,1130.43,1132.99,2601,2946906.99
2015-08-26 14:00:00,1132.97,1133.32,1128.37,1129.65,3341,3774160.65
2015-08-26 15:00:00,1129.61,1131.68,1123.56,1127.49,6010,6776214.9
2015-08-26 16:00:00,1127.45,1127.9,1120.82,1122.3,7190,8069337.0
2015-08-26 17:00:00,1122.31,1126.72,1117.63,1122.39,10305,11566228.95
2015-08-26 18:00:00,1122.36,1125.03,1121.07,1124.33,5979,6722369.069999999
2015-08-26 19:00:00,1124.29,1125.96,1123.34,1125.44,2662,2995921.2800000003
2015-08-26 20:00:00,1125.49,1127.74,1124.7,1126.79,2790,3143744.1
2015-08-26 21:00:00,1126.78,1127.29,1125.91,1126.84,1568,1766885.12
2015-08-26 22:00:00,1126.74,1126.92,1122.68,1123.88,1776,1996010.88
2015-08-26 23:00:00,1123.92,1125.28,1122.91,1124.95,420,472479.0
2015-08-27 01:00:00,1125.96,1125.97,1123.15,1123.33,433,486401.89
2015-08-27 02:00:00,1123.37,1124.37,1122.98,1124.32,464,521684.48
2015-08-27 03:00:00,1124.31,1125.37,1123.64,1123.84,856,962007.04
2015-08-27 04:00:00,1123.86,1128.1,1123.62,1127.45,1893,2134262.85
2015-08-27 05:00:00,1127.48,1128.99,1127.36,1128.03,1160,1308514.8
2015-08-27 06:00:00,1127.99,1128.44,1126.78,1127.36,864,974039.04
2015-08-27 07:00:00,1127.37,1127.93,1126.49,1127.54,843,950516.22
2015-08-27 08:00:00,1127.6,1128.26,1126.51,1126.98,1669,1880929.62
2015-08-27 09:00:00,1126.96,1128.04,1126.67,1127.57,1416,1596639.12
2015-08-27 10:00:00,1127.61,1128.07,1124.95,1126.99,2171,2446695.29
2015-08-27 11:00:00,1126.84,1127.34,1124.97,1125.38,1717,1932277.46
2015-08-27 12:00:00,1125.31,1128.53,1125.2,1127.72,1468,1655492.96
2015-08-27 13:00:00,1127.76,1129.18,1126.03,1126.4,1386,1561190.4
2015-08-27 14:00:00,1126.35,1127.89,1125.18,1126.77,1406,1584238.62
2015-08-27 15:00:00,1126.78,1127.54,1119.71,1121.96,4037,4529352.5200000005
2015-08-27 16:00:00,1121.86,1124.33,1118.05,1118.7,5200,5817240.0
2015-08-27 17:00:00,1118.88,1123.96,1118.37,1123.16,5850,6570486.000000001
2015-08-27 18:00:00,1123.18,1127.51,1121.45,1123.57,5280,5932449.6
2015-08-27 19:00:00,1123.62,1124.88,1122.58,1123.69,2101,2360872.69
2015-08-27 20:00:00,1123.65,1124.83,1121.59,1122.24,1797,2016665.28
2015-08-27 21:00:00,1122.29,1123.9,1122.03,1123.9,1567,1761151.3
2015-08-27 22:00:00,1123.87,1124.96,1122.95,1124.12,1493,1678311.16
2015-08-27 23:00:00,1124.07,1126.26,1123.59,1124.72,601,675956.72
2015-08-28 01:00:00,1125.5,1125.93,1125.01,1125.9,204,229683.6
2015-08-28 02:00:00,1125.93,1126.85,1125.58,1126.74,320,360556.8
2015-08-28 03:00:00,1126.78,1127.13,1125.11,1125.11,712,801078.32
2015-08-28 04:00:00,1125.17,1130.95,1124.3,1129.28,2600,2936128.0
2015-08-28 05:00:00,1129.22,1131.1,1128.65,1130.11,1558,1760711.38
2015-08-28 06:00:00,1130.1,1132.23,1129.45,1130.77,752,850339.04
2015-08-28 07:00:00,1130.5,1131.28,1130.05,1130.89,892,1008753.88
2015-08-28 08:00:00,1130.86,1132.34,1130.25,1130.57,1227,1387209.39
2015-08-28 09:00:00,1130.61,1131.77,1128.6,1130.67,1527,1726533.09
2015-08-28 10:00:00,1130.63,1132.88,1129.56,1130.7,2053,2321327.1
2015-08-28 11:00:00,1130.72,1130.85,1127.95,1128.58,1789,2019029.62
2015-08-28 12:00:00,1128.55,1129.47,1125.33,1126.06,1888,2126001.28
2015-08-28 13:00:00,1125.99,1127.89,1125.56,1127.86,1076,1213577.36
2015-08-28 14:00:00,1127.78,1128.17,1123.65,1125.09,2063,2321060.67
2015-08-28 15:00:00,1125.07,1128.91,1124.38,1128.91,2742,3095471.22
2015-08-28 16:00:00,1129.03,1136.78,1125.2,1135.87,7284,8273677.079999999
2015-08-28 17:00:00,1135.91,1140.66,1134.49,1136.34,6309,7169169.06
2015-08-28 18:00:00,1136.35,1137.65,1130.01,1131.86,4357,4931514.02
2015-08-28 19:00:00,1131.9,1135.26,1131.41,1135.06,2650,3007909.0
2015-08-28 20:00:00,1135.01,1135.95,1132.83,1133.42,2008,2275907.3600000003
2015-08-28 21:00:00,1133.43,1135.06,1132.87,1134.62,1249,1417140.38
2015-08-28 22:00:00,1134.64,1135.67,1133.94,1134.35,789,895002.1499999999
2015-08-28 23:00:00,1134.44,1135.05,1133.19,1133.25,384,435168.0
2015-08-31 01:00:00,1133.76,1134.17,1132.37,1132.42,549,621698.5800000001
2015-08-31 02:00:00,1132.37,1132.81,1131.26,1132.49,385,436008.65
2015-08-31 03:00:00,1132.45,1132.61,1129.95,1130.69,925,1045888.25
2015-08-31 04:00:00,1130.74,1134.85,1129.15,1133.6,1865,2114164.0
2015-08-31 05:00:00,1133.55,1135.08,1133.51,1134.8,889,1008837.2
2015-08-31 06:00:00,1134.78,1135.03,1133.45,1134.19,819,928901.61
2015-08-31 07:00:00,1134.18,1134.6,1133.38,1133.51,615,697108.65
2015-08-31 08:00:00,1133.57,1134.97,1133.42,1133.84,693,785751.12
2015-08-31 09:00:00,1133.83,1134.51,1132.68,1133.34,1285,1456341.9
2015-08-31 10:00:00,1133.33,1133.9,1132.76,1133.58,1033,1170988.14
2015-08-31 11:00:00,1133.61,1134.67,1131.44,1132.42,1064,1204894.88
2015-08-31 12:00:00,1132.38,1134.12,1131.97,1133.12,1019,1154649.2799999998
2015-08-31 13:00:00,1133.11,1133.31,1131.75,1132.03,878,993922.34
2015-08-31 14:00:00,1131.99,1132.69,1130.84,1131.82,1164,1317438.48
2015-08-31 15:00:00,1131.78,1131.78,1126.93,1127.7,2384,2688436.8000000003
2015-08-31 16:00:00,1127.8,1129.7,1125.54,1128.12,3848,4341005.76
2015-08-31 17:00:00,1128.03,1132.12,1127.31,1131.36,3264,3692759.04
2015-08-31 18:00:00,1131.41,1135.57,1129.68,1134.31,3232,3666089.92
2015-08-31 19:00:00,1134.28,1134.7,1132.89,1133.45,1397,1583429.65
2015-08-31 20:00:00,1133.41,1135.11,1132.3,1133.65,1729,1960080.85
2015-08-31 21:00:00,1133.72,1134.94,1132.87,1134.15,1250,1417687.5
2015-08-31 22:00:00,1134.06,1136.54,1133.56,1135.64,794,901698.16
2015-08-31 23:00:00,1135.59,1135.64,1134.58,1134.73,358,406233.34
2015-09-01 01:00:00,1134.53,1135.41,1134.53,1135.32,265,300859.8
2015-09-01 02:00:00,1135.31,1135.42,1134.52,1134.6,190,215574.0
2015-09-01 03:00:00,1134.53,1139.24,1134.22,1138.51,1146,1304732.46
2015-09-01 04:00:00,1138.5,1142.0,1138.19,1139.36,1938,2208079.68
2015-09-01 05:00:00,1139.41,1141.33,1139.1,1140.91,1351,1541369.41
2015-09-01 06:00:00,1140.87,1142.54,1140.51,1141.43,842,961084.06
2015-09-01 07:00:00,1141.44,1142.5,1141.2,1142.18,807,921739.26
2015-09-01 08:00:00,1142.23,1142.36,1140.15,1141.37,1262,1440408.94
2015-09-01 09:00:00,1141.36,1143.9,1141.36,1142.45,1992,2275760.4
2015-09-01 10:00:00,1142.51,1144.1,1141.53,1143.16,2290,2617836.4000000004
2015-09-01 11:00:00,1143.23,1143.63,1140.64,1141.96,2070,2363857.2
2015-09-01 12:00:00,1141.92,1143.12,1140.74,1142.32,2226,2542804.32
2015-09-01 13:00:00,1142.36,1144.63,1141.8,1143.21,1720,1966321.2
2015-09-01 14:00:00,1143.22,1143.6,1140.95,1141.02,1596,1821067.92
2015-09-01 15:00:00,1141.01,1145.62,1139.1,1145.61,3020,3459742.2
2015-09-01 16:00:00,1145.63,1147.78,1141.29,1142.57,5745,6564064.649999999
2015-09-01 17:00:00,1142.44,1143.36,1136.98,1138.41,6200,7058142.000000001
2015-09-01 18:00:00,1138.36,1141.73,1137.48,1138.8,3442,3919749.6
2015-09-01 19:00:00,1138.74,1141.01,1138.63,1140.88,2248,2564698.24
2015-09-01 20:00:00,1140.93,1141.78,1139.32,1140.72,1705,1944927.6
2015-09-01 21:00:00,1140.76,1141.46,1139.76,1140.21,1429,1629360.09
2015-09-01 22:00:00,1140.24,1141.11,1138.95,1139.76,961,1095309.36
2015-09-01 23:00:00,1139.78,1140.3,1139.65,1140.03,379,432071.37
2015-09-02 01:00:00,1139.67,1140.18,1139.46,1139.67,158,180067.86000000002
2015-09-02 02:00:00,1139.62,1139.89,1137.83,1139.19,300,341757.0
2015-09-02 03:00:00,1139.22,1139.22,1135.36,1136.93,1425,1620125.25
2015-09-02 04:00:00,1136.98,1139.06,1136.8,1138.15,1458,1659422.7000000002
2015-09-02 05:00:00,1138.07,1138.33,1136.95,1137.99,1071,1218787.29
2015-09-02 06:00:00,1138.03,1139.72,1138.03,1138.8,792,901929.6
2015-09-02 07:00:00,1138.79,1138.99,1137.18,1137.92,612,696407.04
2015-09-02 08:00:00,1137.88,1139.91,1137.67,1139.25,980,1116465.0
2015-09-02 09:00:00,1139.27,1141.85,1139.27,1140.89,1630,1859650.7
2015-09-02 10:00:00,1140.87,1142.3,1140.3,1140.61,1813,2067925.93
2015-09-02 11:00:00,1140.67,1142.13,1140.33,1140.66,1505,1716693.3
2015-09-02 12:00:00,1140.67,1141.39,1138.41,1138.58,1535,1747720.2999999998
2015-09-02 13:00:00,1138.53,1139.66,1137.28,1138.93,1559,1775591.87
2015-09-02 14:00:00,1138.92,1140.15,1137.96,1139.3,1133,1290826.9
2015-09-02 15:00:00,1139.37,1139.51,1135.82,1136.89,2810,3194660.9000000004
2015-09-02 16:00:00,1136.93,1141.3,1136.85,1139.11,3337,3801210.07
2015-09-02 17:00:00,1139.15,1139.46,1132.06,1133.55,5324,6035020.2
2015-09-02 18:00:00,1133.6,1135.2,1131.89,1134.49,3009,3413680.41
2015-09-02 19:00:00,1134.53,1137.24,1134.53,1134.85,2099,2382050.15
2015-09-02 20:00:00,1134.8,1135.32,1133.43,1134.36,1485,1684524.6
2015-09-02 21:00:00,1134.35,1134.83,1133.27,1133.72,1106,1253894.32
2015-09-02 22:00:00,1133.71,1133.98,1132.94,1133.47,592,671014.24
2015-09-02 23:00:00,1133.53,1134.28,1133.32,1133.72,442,501104.24
2015-09-03 01:00:00,1133.71,1133.81,1132.77,1132.78,227,257141.06
2015-09-03 02:00:00,1132.93,1133.63,1132.81,1132.91,234,265100.94
2015-09-03 03:00:00,1132.86,1132.91,1131.22,1132.82,646,731801.72
2015-09-03 04:00:00,1132.87,1133.53,1132.43,1133.26,580,657290.8
2015-09-03 05:00:00,1133.32,1133.35,1132.48,1132.69,320,362460.8000000001
2015-09-03 06:00:00,1132.64,1133.3,1132.36,1133.3,463,524717.9
2015-09-03 07:00:00,1133.41,1133.41,1131.9,1132.11,389,440390.79
2015-09-03 08:00:00,1132.12,1133.29,1132.05,1132.59,511,578753.49
2015-09-03 09:00:00,1132.53,1133.28,1131.87,1132.58,699,791673.4199999999
2015-09-03 10:00:00,1132.63,1134.18,1132.17,1133.14,1620,1835686.8
2015-09-03 11:00:00,1133.16,1133.59,1132.18,1132.72,950,1076084.0
2015-09-03 12:00:00,1132.76,1132.97,1128.96,1130.39,1791,2024528.49
2015-09-03 13:00:00,1130.41,1131.06,1127.36,1128.38,1106,1247988.28
2015-09-03 14:00:00,1128.34,1128.41,1125.79,1127.76,1692,1908169.92
2015-09-03 15:00:00,1127.74,1128.67,1121.72,1123.0,5939,6669497.0
2015-09-03 16:00:00,1122.95,1129.2,1122.3,1127.4,4816,5429558.4
2015-09-03 17:00:00,1127.42,1130.49,1123.88,1124.43,4340,4880026.2
2015-09-03 18:00:00,1124.4,1125.53,1122.86,1124.24,2691,3025329.84
2015-09-03 19:00:00,1124.32,1124.52,1122.55,1123.86,1338,1503724.68
2015-09-03 20:00:00,1123.9,1126.01,1123.59,1124.2,1341,1507552.2
2015-09-03 21:00:00,1124.24,1125.5,1123.4,1124.66,843,948088.38
2015-09-03 22:00:00,1124.64,1125.3,1124.35,1125.29,559,629037.11
2015-09-03 23:00:00,1125.39,1125.61,1124.99,1125.14,194,218277.16000000003
2015-09-04 01:00:00,1125.09,1125.32,1124.86,1124.86,96,107986.56
2015-09-04 02:00:00,1124.84,1125.71,1124.76,1125.66,177,199241.82
2015-09-04 03:00:00,1125.65,1126.59,1124.7,1124.71,648,728812.0800000001
2015-09-04 04:00:00,1124.74,1124.87,1123.52,1124.15,662,744187.3
2015-09-04 05:00:00,1124.16,1125.34,1123.97,1124.63,487,547694.81
2015-09-04 06:00:00,1124.62,1125.13,1124.33,1124.58,722,811946.7599999999
2015-09-04 07:00:00,1124.51,1125.04,1124.22,1124.72,686,771557.92
2015-09-04 08:00:00,1124.66,1124.99,1124.1,1124.71,776,872774.9600000001
2015-09-04 09:00:00,1124.63,1125.46,1124.19,1125.16,905,1018269.8
2015-09-04 10:00:00,1125.18,1125.38,1124.18,1124.72,1223,1375532.56
2015-09-04 11:00:00,1124.75,1125.95,1124.46,1124.98,1503,1690844.94
2015-09-04 12:00:00,1125.03,1125.43,1124.33,1124.64,954,1072906.56
2015-09-04 13:00:00,1124.55,1124.98,1122.72,1123.15,1165,1308469.75
2015-09-04 14:00:00,1123.05,1125.08,1122.3,1124.11,1263,1419750.93
2015-09-04 15:00:00,1124.17,1133.22,1120.38,1122.33,6961,7812539.13
2015-09-04 16:00:00,1122.31,1122.43,1116.64,1118.62,5826,6517080.119999999
2015-09-04 17:00:00,1118.57,1120.67,1117.65,1119.49,3752,4200326.48
2015-09-04 18:00:00,1119.54,1121.87,1119.54,1121.24,2376,2664066.24
2015-09-04 19:00:00,1121.3,1121.51,1120.18,1120.53,1246,1396180.38
2015-09-04 20:00:00,1120.55,1122.45,1120.43,1121.72,1510,1693797.2
2015-09-04 21:00:00,1121.77,1122.0,1120.95,1121.17,715,801636.55
2015-09-04 22:00:00,1121.22,1122.54,1120.8,1121.9,654,733722.6000000001
2015-09-04 23:00:00,1121.99,1123.51,1121.25,1121.44,501,561841.4400000001
2015-09-07 01:00:00,1123.11,1123.15,1122.13,1122.41,291,326621.31
2015-09-07 02:00:00,1122.32,1122.76,1120.27,1120.55,300,336165.0
2015-09-07 03:00:00,1120.51,1120.63,1118.52,1119.16,1374,1537725.84
2015-09-07 04:00:00,1119.13,1123.77,1117.57,1123.55,1545,1735884.75
2015-09-07 05:00:00,1123.51,1124.7,1122.8,1122.94,854,958990.76
2015-09-07 06:00:00,1123.04,1123.76,1122.81,1123.15,397,445890.5500000001
2015-09-07 07:00:00,1123.13,1123.26,1122.07,1122.38,263,295185.94
2015-09-07 08:00:00,1122.43,1123.87,1122.07,1123.11,981,1101770.91
2015-09-07 09:00:00,1123.14,1124.12,1122.43,1122.68,985,1105839.8
2015-09-07 10:00:00,1122.72,1123.25,1121.45,1122.95,1064,1194818.8
2015-09-07 11:00:00,1122.86,1123.49,1120.96,1121.58,1202,1348139.16
2015-09-07 12:00:00,1121.5,1123.05,1120.62,1121.35,1127,1263761.45
2015-09-07 13:00:00,1121.38,1121.8,1119.35,1119.57,752,841916.6399999999
2015-09-07 14:00:00,1119.58,1122.66,1119.58,1120.99,1003,1124352.97
2015-09-07 15:00:00,1121.04,1121.2,1120.16,1120.41,338,378698.58
2015-09-07 16:00:00,1120.32,1120.51,1118.78,1119.22,1023,1144962.06
2015-09-07 17:00:00,1119.13,1120.26,1118.72,1118.87,653,730622.11
2015-09-07 18:00:00,1118.8,1119.39,1115.79,1118.58,1587,1775186.46
2015-09-07 19:00:00,1118.55,1119.61,1118.33,1118.85,487,544879.95
2015-09-07 20:00:00,1118.85,1118.95,1118.85,1118.95,3,3356.8500000000004
2015-09-08 01:00:00,1120.19,1120.44,1119.51,1120.08,206,230736.48
2015-09-08 02:00:00,1120.07,1120.67,1119.76,1120.56,191,214026.96
2015-09-08 03:00:00,1120.6,1121.44,1120.13,1120.43,379,424642.97
2015-09-08 04:00:00,1120.52,1120.88,1119.08,1120.63,2125,2381338.75
2015-09-08 05:00:00,1120.61,1121.35,1120.53,1121.21,675,756816.75
2015-09-08 06:00:00,1121.2,1121.82,1120.87,1121.78,522,585569.16
2015-09-08 07:00:00,1121.86,1122.01,1120.43,1120.97,482,540307.54
2015-09-08 08:00:00,1120.92,1121.17,1120.2,1120.49,715,801150.35
2015-09-08 09:00:00,1120.48,1121.03,1118.5,1120.79,2150,2409698.5
2015-09-08 10:00:00,1120.84,1121.6,1119.72,1119.84,1250,1399800.0
2015-09-08 11:00:00,1119.88,1120.42,1119.18,1119.93,753,843307.29
2015-09-08 12:00:00,1119.91,1121.62,1119.43,1120.77,1320,1479416.4
2015-09-08 13:00:00,1120.8,1120.83,1119.23,1120.11,718,804238.98
2015-09-08 14:00:00,1120.12,1122.65,1120.08,1122.14,988,1108674.32
2015-09-08 15:00:00,1122.17,1124.01,1121.73,1121.99,1664,1866991.36
2015-09-08 16:00:00,1122.07,1123.85,1119.98,1121.11,2724,3053903.64
2015-09-08 17:00:00,1121.14,1122.4,1120.26,1121.92,2449,2747582.08
2015-09-08 18:00:00,1122.01,1126.62,1121.56,1124.81,3380,3801857.8
2015-09-08 19:00:00,1124.85,1125.28,1122.97,1123.39,1773,1991770.47
2015-09-08 20:00:00,1123.43,1124.22,1120.83,1122.03,1255,1408147.65
2015-09-08 21:00:00,1122.14,1122.45,1121.22,1121.52,654,733474.08
2015-09-08 22:00:00,1121.51,1122.67,1121.34,1122.21,403,452250.63
2015-09-08 23:00:00,1122.26,1122.49,1121.14,1121.31,447,501225.57
2015-09-09 01:00:00,1121.61,1122.27,1121.46,1122.26,208,233430.08
2015-09-09 02:00:00,1122.24,1123.06,1122.24,1122.6,205,230133.0
2015-09-09 03:00:00,1122.55,1123.71,1122.13,1123.61,587,659559.07
2015-09-09 04:00:00,1123.65,1124.51,1122.91,1123.76,1109,1246249.84
2015-09-09 05:00:00,1123.8,1125.27,1123.65,1124.45,1151,1294241.95
2015-09-09 06:00:00,1124.49,1124.53,1123.66,1124.07,591,664325.37
2015-09-09 07:00:00,1124.09,1124.32,1123.16,1123.52,711,798822.72
2015-09-09 08:00:00,1123.53,1123.95,1122.65,1123.05,1086,1219632.3
2015-09-09 09:00:00,1122.97,1123.18,1121.93,1122.16,1638,1838098.08
2015-09-09 10:00:00,1122.17,1122.69,1120.49,1121.07,1358,1522413.0599999998
2015-09-09 11:00:00,1121.01,1122.04,1120.72,1121.27,1066,1195273.82
2015-09-09 12:00:00,1121.24,1122.13,1120.92,1121.56,764,856871.84
2015-09-09 13:00:00,1121.53,1121.68,1119.86,1120.41,841,942264.81
